# this bed file is the NZ_CP026362.1, entries without unique locus_tag were fixed
# seqName	start	ende	direction	type1	type2	Name	locus_tag	product
NZ_CP026362.1	228874	230175	+	CDS	gene	BV11031_RS01200	BV11031_RS01200	homoserine dehydrogenase
NZ_CP026362.1	230175	231233	+	CDS	gene	BV11031_RS01205	BV11031_RS01205	threonine synthase
NZ_CP026362.1	231230	232159	+	CDS	gene	BV11031_RS01210	BV11031_RS01210	homoserine kinase
NZ_CP026362.1	232266	234239	+	CDS	gene	BV11031_RS01215	BV11031_RS01215	S9 family peptidase
NZ_CP026362.1	234280	234516	-	CDS	gene	BV11031_RS01220	BV11031_RS01220	NifU family protein
NZ_CP026362.1	234713	235039	+	CDS	gene	BV11031_RS01225	BV11031_RS01225	YuzD family protein
NZ_CP026362.1	235065	236132	-	CDS	gene	BV11031_RS01230	BV11031_RS01230	NAD(P)/FAD-dependent oxidoreductase
NZ_CP026362.1	236395	236631	+	CDS	gene	BV11031_RS01235	BV11031_RS01235	YuzB family protein
NZ_CP026362.1	236766	237980	+	CDS	gene	BV11031_RS01240	BV11031_RS01240	NupC/NupG family nucleoside CNT transporter
NZ_CP026362.1	238101	238955	+	CDS	gene	BV11031_RS01245	BV11031_RS01245	diaminopimelate epimerase
NZ_CP026362.1	239034	239396	+	CDS	gene	BV11031_RS01250	BV11031_RS01250	iron-sulfur cluster assembly accessory protein
NZ_CP026362.1	239948	240520	+	CDS	gene	BV11031_RS01255	BV11031_RS01255	hypothetical protein
NZ_CP026362.1	240586	240921	+	CDS	gene	BV11031_RS01260	BV11031_RS01260	uberolysin/carnocyclin family circular bacteriocin
NZ_CP026362.1	241004	242659	+	CDS	gene	BV11031_RS01265	BV11031_RS01265	hypothetical protein
NZ_CP026362.1	242652	243356	+	CDS	gene	BV11031_RS01270	BV11031_RS01270	ABC transporter ATP-binding protein
NZ_CP026362.1	243353	243880	+	CDS	gene	BV11031_RS01275	BV11031_RS01275	stage II sporulation protein M
NZ_CP026362.1	243897	244118	+	CDS	gene	BV11031_RS01280	BV11031_RS01280	hypothetical protein
NZ_CP026362.1	244191	245171	-	CDS	gene	guaC	BV11031_RS01285	GMP reductase
NZ_CP026362.1	245449	245589	+	CDS	gene	BV11031_RS01290	BV11031_RS01290	hypothetical protein
NZ_CP026362.1	245629	246627	-	CDS	gene	BV11031_RS01295	BV11031_RS01295	NAD(P)/FAD-dependent oxidoreductase
NZ_CP026362.1	246961	248181	+	CDS	gene	BV11031_RS01300	BV11031_RS01300	NAD(P)/FAD-dependent oxidoreductase
NZ_CP026362.1	248354	248497	+	CDS	gene	BV11031_RS01305	BV11031_RS01305	YuiA family protein
NZ_CP026362.1	248549	248869	+	CDS	gene	BV11031_RS01310	BV11031_RS01310	YuiB family protein
NZ_CP026362.1	248973	249629	+	CDS	gene	spsC	BV11031_RS01315	stationary phase survival protein SpsC
NZ_CP026362.1	249658	250134	-	CDS	gene	BV11031_RS01320	BV11031_RS01320	divergent PAP2 family protein
NZ_CP026362.1	250292	251794	+	CDS	gene	BV11031_RS01325	BV11031_RS01325	leucyl aminopeptidase
NZ_CP026362.1	251938	253266	+	CDS	gene	BV11031_RS01330	BV11031_RS01330	Na+/H+ antiporter family protein
NZ_CP026362.1	253336	253938	-	CDS	gene	BV11031_RS01335	BV11031_RS01335	biotin transporter BioY
NZ_CP026362.1	254040	254636	+	CDS	gene	BV11031_RS01340	BV11031_RS01340	sulfite oxidase-like oxidoreductase
NZ_CP026362.1	254851	255717	+	CDS	gene	besA	BV11031_RS01345	ferri-bacillibactin esterase BesA
NZ_CP026362.1	255918	256703	+	CDS	gene	BV11031_RS01350	BV11031_RS01350	2%2C3-dihydro-2%2C3-dihydroxybenzoate dehydrogenase
NZ_CP026362.1	256728	257924	+	CDS	gene	dhbC	BV11031_RS01355	isochorismate synthase DhbC
NZ_CP026362.1	257953	259572	+	CDS	gene	BV11031_RS01360	BV11031_RS01360	(2%2C3-dihydroxybenzoyl)adenylate synthase
NZ_CP026362.1	259601	260533	+	CDS	gene	BV11031_RS01365	BV11031_RS01365	isochorismatase
NZ_CP026362.1	260553	267692	+	CDS	gene	BV11031_RS01370	BV11031_RS01370	non-ribosomal peptide synthetase
NZ_CP026362.1	267708	267917	+	CDS	gene	BV11031_RS01375	BV11031_RS01375	MbtH family protein
NZ_CP026362.1	267959	268637	-	CDS	pseudogene	BV11031_RS01380	BV11031_RS01380	YukJ family protein
NZ_CP026362.1	268750	269886	-	CDS	gene	ald	BV11031_RS01385	alanine dehydrogenase
NZ_CP026362.1	269988	271211	-	CDS	gene	BV11031_RS01390	BV11031_RS01390	PucR family transcriptional regulator
NZ_CP026362.1	271737	272030	+	CDS	gene	BV11031_RS01395	BV11031_RS01395	WXG100 family type VII secretion target
NZ_CP026362.1	272101	272340	+	CDS	gene	yukD	BV11031_RS01400	ESX secretion system protein YukD
NZ_CP026362.1	272355	273707	+	CDS	gene	essB	BV11031_RS01405	type VII secretion protein EssB
NZ_CP026362.1	273768	278255	+	CDS	gene	essC	BV11031_RS01410	type VII secretion protein EssC
NZ_CP026362.1	278252	281488	+	CDS	gene	esaA	BV11031_RS01415	type VII secretion protein EsaA
NZ_CP026362.1	281520	281975	+	CDS	gene	essA	BV11031_RS01420	type VII secretion protein EssA
NZ_CP026362.1	282039	282770	+	CDS	gene	BV11031_RS01425	BV11031_RS01425	(S)-benzoin forming benzil reductase
NZ_CP026362.1	282967	283497	+	CDS	gene	BV11031_RS01430	BV11031_RS01430	HD domain-containing protein
NZ_CP026362.1	283688	283924	+	CDS	gene	BV11031_RS01435	BV11031_RS01435	YuzF family protein
NZ_CP026362.1	283965	284356	-	CDS	pseudogene	BV11031_RS01440	BV11031_RS01440	DUF2283 domain-containing protein
NZ_CP026362.1	284471	285580	+	CDS	gene	BV11031_RS01445	BV11031_RS01445	AI-2E family transporter
NZ_CP026362.1	285640	285861	+	CDS	gene	BV11031_RS01450	BV11031_RS01450	spore germination protein
NZ_CP026362.1	285936	286187	+	CDS	gene	BV11031_RS01455	BV11031_RS01455	YueH family protein
NZ_CP026362.1	286258	286656	+	CDS	gene	BV11031_RS01460	BV11031_RS01460	YueI family protein
NZ_CP026362.1	286753	287304	+	CDS	gene	BV11031_RS01465	BV11031_RS01465	cysteine hydrolase
NZ_CP026362.1	287320	288792	+	CDS	gene	BV11031_RS01470	BV11031_RS01470	nicotinate phosphoribosyltransferase
NZ_CP026362.1	288925	290154	+	CDS	gene	pdeH	BV11031_RS01475	cyclic di-GMP phosphodiesterase
NZ_CP026362.1	290133	290498	-	CDS	gene	BV11031_RS01480	BV11031_RS01480	hypothetical protein
NZ_CP026362.1	290611	290778	-	CDS	gene	BV11031_RS01485	BV11031_RS01485	hypothetical protein
NZ_CP026362.1	290958	291098	+	CDS	gene	degQ	BV11031_RS01490	degradation enzyme regulation protein DegQ
NZ_CP026362.1	291250	292122	+	CDS	gene	BV11031_RS01495	BV11031_RS01495	polyprenyl synthetase family protein
NZ_CP026362.1	292137	292313	+	CDS	gene	comX	BV11031_RS01500	competence pheromone ComX
NZ_CP026362.1	292333	294651	+	CDS	gene	BV11031_RS01505	BV11031_RS01505	sensor histidine kinase
NZ_CP026362.1	294732	295376	+	CDS	gene	comA	BV11031_RS01510	two-component system response regulator ComA
NZ_CP026362.1	295395	295775	+	CDS	gene	BV11031_RS01515	BV11031_RS01515	hotdog fold thioesterase
NZ_CP026362.1	295815	296189	-	CDS	gene	BV11031_RS01520	BV11031_RS01520	Na+/H+ antiporter subunit G
NZ_CP026362.1	296173	296457	-	CDS	gene	BV11031_RS01525	BV11031_RS01525	Na(+)/H(+) antiporter subunit F1
NZ_CP026362.1	296457	296933	-	CDS	gene	BV11031_RS01530	BV11031_RS01530	Na+/H+ antiporter subunit E
NZ_CP026362.1	296939	298423	-	CDS	gene	BV11031_RS01535	BV11031_RS01535	Na+/H+ antiporter subunit D
NZ_CP026362.1	298416	298757	-	CDS	gene	BV11031_RS01540	BV11031_RS01540	Na(+)/H(+) antiporter subunit C
NZ_CP026362.1	298757	299188	-	CDS	gene	BV11031_RS01545	BV11031_RS01545	Na(+)/H(+) antiporter subunit B
NZ_CP026362.1	299181	301586	-	CDS	gene	BV11031_RS01550	BV11031_RS01550	Na+/H+ antiporter subunit A
NZ_CP026362.1	301817	302032	+	CDS	gene	BV11031_RS01555	BV11031_RS01555	hypothetical protein
NZ_CP026362.1	302070	303416	-	CDS	gene	maeN	BV11031_RS01560	sodium/malate symporter MaeN
NZ_CP026362.1	303707	304414	-	CDS	gene	maeM	BV11031_RS01565	two-component system response regulator MaeM
NZ_CP026362.1	304407	306008	-	CDS	gene	maeL	BV11031_RS01570	two-component system sensor histidine kinase MaeL
NZ_CP026362.1	306187	306744	+	CDS	gene	BV11031_RS01575	BV11031_RS01575	YufK family protein
NZ_CP026362.1	306762	307175	-	CDS	gene	BV11031_RS01580	BV11031_RS01580	thiol-disulfide oxidoreductase DCC family protein
NZ_CP026362.1	307196	309070	-	CDS	gene	BV11031_RS01585	BV11031_RS01585	penicillin-binding protein
NZ_CP026362.1	309163	310341	-	CDS	gene	BV11031_RS01590	BV11031_RS01590	multidrug efflux MFS transporter
NZ_CP026362.1	310274	310476	+	CDS	pseudogene	BV11031_RS01595	BV11031_RS01595	hypothetical protein
NZ_CP026362.1	310553	311170	+	CDS	gene	kapD	BV11031_RS01600	3'-5' exonuclease KapD
NZ_CP026362.1	311197	311583	-	CDS	gene	kapB	BV11031_RS01605	kinase-associated lipoprotein KapB
NZ_CP026362.1	311629	312915	-	CDS	gene	BV11031_RS01610	BV11031_RS01610	HAMP domain-containing histidine kinase
NZ_CP026362.1	313042	314205	-	CDS	gene	BV11031_RS01615	BV11031_RS01615	pyridoxal phosphate-dependent aminotransferase
NZ_CP026362.1	314292	314552	+	CDS	gene	BV11031_RS01620	BV11031_RS01620	DUF1871 family protein
NZ_CP026362.1	314579	315400	-	CDS	gene	BV11031_RS01625	BV11031_RS01625	alpha/beta hydrolase
NZ_CP026362.1	315551	316051	+	CDS	gene	BV11031_RS01630	BV11031_RS01630	Lrp/AsnC family transcriptional regulator
NZ_CP026362.1	316052	317212	+	CDS	gene	BV11031_RS01635	BV11031_RS01635	aminotransferase
NZ_CP026362.1	317413	317805	+	CDS	gene	yugI	BV11031_RS01640	general stress protein 13
NZ_CP026362.1	317983	318219	-	CDS	gene	BV11031_RS01645	BV11031_RS01645	DUF378 domain-containing protein
NZ_CP026362.1	318449	319612	+	CDS	gene	BV11031_RS01650	BV11031_RS01650	iron-containing alcohol dehydrogenase
NZ_CP026362.1	319719	320891	+	CDS	gene	BV11031_RS01655	BV11031_RS01655	iron-containing alcohol dehydrogenase
NZ_CP026362.1	321003	322355	+	CDS	gene	BV11031_RS01660	BV11031_RS01660	glucose-6-phosphate isomerase
NZ_CP026362.1	322414	322785	+	CDS	gene	BV11031_RS01665	BV11031_RS01665	hypothetical protein
NZ_CP026362.1	322846	323250	+	CDS	gene	BV11031_RS01670	BV11031_RS01670	YugN-like family protein
NZ_CP026362.1	323247	324227	-	CDS	gene	BV11031_RS01675	BV11031_RS01675	potassium channel family protein
NZ_CP026362.1	324224	324556	-	CDS	gene	BV11031_RS01680	BV11031_RS01680	protein mistic
NZ_CP026362.1	324603	324866	+	CDS	gene	BV11031_RS01685	BV11031_RS01685	hypothetical protein
NZ_CP026362.1	324911	325588	+	CDS	gene	BV11031_RS01690	BV11031_RS01690	zinc metallopeptidase
NZ_CP026362.1	325632	326924	+	CDS	gene	BV11031_RS01695	BV11031_RS01695	HlyC/CorC family transporter
NZ_CP026362.1	327053	328717	+	CDS	gene	BV11031_RS01700	BV11031_RS01700	alpha-glucosidase
NZ_CP026362.1	328832	329233	+	CDS	gene	BV11031_RS01705	BV11031_RS01705	YjbQ family protein
NZ_CP026362.1	329244	330275	+	CDS	gene	BV11031_RS01710	BV11031_RS01710	nitronate monooxygenase
NZ_CP026362.1	330300	330554	+	CDS	gene	BV11031_RS01715	BV11031_RS01715	hypothetical protein
NZ_CP026362.1	330569	331306	-	CDS	gene	BV11031_RS01720	BV11031_RS01720	protein-glutamine gamma-glutamyltransferase
NZ_CP026362.1	331464	333452	+	CDS	gene	BV11031_RS01725	BV11031_RS01725	HAMP domain-containing protein
NZ_CP026362.1	333628	335628	+	CDS	gene	BV11031_RS01730	BV11031_RS01730	methyl-accepting chemotaxis protein
NZ_CP026362.1	335740	337725	+	CDS	gene	mcpA	BV11031_RS01735	methyl-accepting chemotaxis protein
NZ_CP026362.1	337837	339825	+	CDS	gene	BV11031_RS01740	BV11031_RS01740	methyl-accepting chemotaxis protein
NZ_CP026362.1	339959	342028	+	CDS	gene	BV11031_RS01745	BV11031_RS01745	bifunctional rhamnulose-1-phosphate aldolase/short-chain dehydrogenase
NZ_CP026362.1	342088	342864	+	CDS	gene	rhaR	BV11031_RS01750	rhamnose catabolism operon transcriptional regulator RhaR
NZ_CP026362.1	342869	344329	+	CDS	gene	rhaB	BV11031_RS01755	rhamnulokinase
NZ_CP026362.1	344344	344658	+	CDS	gene	rhaM	BV11031_RS01760	L-rhamnose mutarotase
NZ_CP026362.1	344684	345958	+	CDS	gene	rhaA	BV11031_RS01765	L-rhamnose isomerase
NZ_CP026362.1	346000	346986	-	CDS	gene	BV11031_RS01770	BV11031_RS01770	Gfo/Idh/MocA family oxidoreductase
NZ_CP026362.1	347166	348332	+	CDS	gene	BV11031_RS01775	BV11031_RS01775	AI-2E family transporter
NZ_CP026362.1	348424	349254	+	CDS	gene	BV11031_RS01780	BV11031_RS01780	undecaprenyl-diphosphate phosphatase
NZ_CP026362.1	349361	349433	+	exon	tRNA	BV11031_RS01785	BV11031_RS01785	tRNA-Ala
NZ_CP026362.1	349546	350772	-	CDS	gene	BV11031_RS01790	BV11031_RS01790	site-specific integrase
NZ_CP026362.1	350790	351296	-	CDS	gene	BV11031_RS01795	BV11031_RS01795	ImmA/IrrE family metallo-endopeptidase
NZ_CP026362.1	351368	351715	-	CDS	gene	BV11031_RS01800	BV11031_RS01800	DUF4064 domain-containing protein
NZ_CP026362.1	351728	352249	-	CDS	gene	BV11031_RS01805	BV11031_RS01805	hypothetical protein
NZ_CP026362.1	352579	352962	-	CDS	gene	BV11031_RS01810	BV11031_RS01810	helix-turn-helix transcriptional regulator
NZ_CP026362.1	353126	353353	+	CDS	gene	BV11031_RS01815	BV11031_RS01815	helix-turn-helix transcriptional regulator
NZ_CP026362.1	353365	353556	+	CDS	gene	BV11031_RS01820	BV11031_RS01820	helix-turn-helix domain-containing protein
NZ_CP026362.1	353621	354388	+	CDS	gene	BV11031_RS01825	BV11031_RS01825	phage antirepressor Ant
NZ_CP026362.1	354499	355068	+	CDS	gene	BV11031_RS01830	BV11031_RS01830	helix-turn-helix transcriptional regulator
NZ_CP026362.1	355065	355322	+	CDS	gene	BV11031_RS01835	BV11031_RS01835	hypothetical protein
NZ_CP026362.1	355497	355694	+	CDS	gene	BV11031_RS01845	BV11031_RS01845	hypothetical protein
NZ_CP026362.1	355718	356257	+	CDS	gene	BV11031_RS01850	BV11031_RS01850	HNH endonuclease
NZ_CP026362.1	356358	356708	+	CDS	gene	BV11031_RS01855	BV11031_RS01855	hypothetical protein
NZ_CP026362.1	356708	356896	+	CDS	gene	BV11031_RS01860	BV11031_RS01860	hypothetical protein
NZ_CP026362.1	356896	357846	+	CDS	gene	BV11031_RS01865	BV11031_RS01865	YqaJ viral recombinase family protein
NZ_CP026362.1	357839	358738	+	CDS	gene	recT	BV11031_RS01870	recombination protein RecT
NZ_CP026362.1	358903	359601	+	CDS	gene	BV11031_RS01880	BV11031_RS01880	DnaD domain protein
NZ_CP026362.1	359486	360424	+	CDS	gene	BV11031_RS01885	BV11031_RS01885	ATP-binding protein
NZ_CP026362.1	360421	360564	+	CDS	gene	BV11031_RS22575	BV11031_RS22575	hypothetical protein
NZ_CP026362.1	360658	361107	+	CDS	gene	BV11031_RS01890	BV11031_RS01890	hypothetical protein
NZ_CP026362.1	361094	361552	+	CDS	gene	BV11031_RS01895	BV11031_RS01895	DUF1064 domain-containing protein
NZ_CP026362.1	361672	361839	+	CDS	gene	BV11031_RS22580	BV11031_RS22580	hypothetical protein
NZ_CP026362.1	361921	362127	+	CDS	gene	BV11031_RS01900	BV11031_RS01900	XtrA/YqaO family protein
NZ_CP026362.1	362160	362444	+	CDS	gene	BV11031_RS01905	BV11031_RS01905	hypothetical protein
NZ_CP026362.1	362441	362662	+	CDS	gene	BV11031_RS01910	BV11031_RS01910	hypothetical protein
NZ_CP026362.1	362659	362916	+	CDS	gene	BV11031_RS01915	BV11031_RS01915	hypothetical protein
NZ_CP026362.1	362920	363744	+	CDS	gene	BV11031_RS01920	BV11031_RS01920	DNA adenine methylase
NZ_CP026362.1	363854	364420	+	CDS	gene	BV11031_RS01925	BV11031_RS01925	dUTP diphosphatase
NZ_CP026362.1	364420	364812	+	CDS	gene	BV11031_RS01930	BV11031_RS01930	hypothetical protein
NZ_CP026362.1	364809	365156	+	CDS	gene	BV11031_RS01935	BV11031_RS01935	hypothetical protein
NZ_CP026362.1	365169	365372	+	CDS	gene	BV11031_RS01940	BV11031_RS01940	hypothetical protein
NZ_CP026362.1	365385	365582	+	CDS	gene	BV11031_RS01945	BV11031_RS01945	hypothetical protein
NZ_CP026362.1	365622	365828	+	CDS	gene	BV11031_RS01950	BV11031_RS01950	hypothetical protein
NZ_CP026362.1	365848	366024	+	CDS	gene	BV11031_RS22585	BV11031_RS22585	hypothetical protein
NZ_CP026362.1	366021	366224	+	CDS	gene	BV11031_RS01955	BV11031_RS01955	hypothetical protein
NZ_CP026362.1	366235	366390	+	CDS	gene	BV11031_RS22590	BV11031_RS22590	hypothetical protein
NZ_CP026362.1	366526	366657	+	CDS	gene	BV11031_RS01960	BV11031_RS01960	hypothetical protein
NZ_CP026362.1	366673	366842	+	CDS	pseudogene	BV11031_RS01965	BV11031_RS01965	hypothetical protein
NZ_CP026362.1	366879	367340	+	CDS	gene	BV11031_RS01970	BV11031_RS01970	hypothetical protein
NZ_CP026362.1	367613	368371	+	CDS	gene	BV11031_RS01975	BV11031_RS01975	hypothetical protein
NZ_CP026362.1	368361	369578	+	CDS	gene	BV11031_RS01980	BV11031_RS01980	PBSX family phage terminase large subunit
NZ_CP026362.1	369575	370978	+	CDS	gene	BV11031_RS01985	BV11031_RS01985	phage portal protein
NZ_CP026362.1	370965	371903	+	CDS	gene	BV11031_RS01990	BV11031_RS01990	head protein
NZ_CP026362.1	371893	372045	+	CDS	gene	BV11031_RS22595	BV11031_RS22595	hypothetical protein
NZ_CP026362.1	372157	372738	+	CDS	gene	BV11031_RS01995	BV11031_RS01995	DUF4355 domain-containing protein
NZ_CP026362.1	372753	373670	+	CDS	gene	BV11031_RS02000	BV11031_RS02000	phage major capsid protein
NZ_CP026362.1	373675	374010	+	CDS	gene	BV11031_RS02005	BV11031_RS02005	hypothetical protein
NZ_CP026362.1	374012	374263	+	CDS	gene	BV11031_RS02010	BV11031_RS02010	hypothetical protein
NZ_CP026362.1	374272	374571	+	CDS	gene	BV11031_RS02015	BV11031_RS02015	phage head-tail connector protein
NZ_CP026362.1	374568	374912	+	CDS	gene	BV11031_RS02020	BV11031_RS02020	phage head closure protein
NZ_CP026362.1	374899	375315	+	CDS	gene	BV11031_RS02025	BV11031_RS02025	HK97 gp10 family phage protein
NZ_CP026362.1	375334	375732	+	CDS	gene	BV11031_RS02030	BV11031_RS02030	DUF3168 domain-containing protein
NZ_CP026362.1	375746	376258	+	CDS	gene	BV11031_RS02035	BV11031_RS02035	phage major tail protein%2C TP901-1 family
NZ_CP026362.1	376182	376514	+	CDS	gene	BV11031_RS02040	BV11031_RS02040	fibronectin type III domain-containing protein
NZ_CP026362.1	376828	377340	+	CDS	gene	BV11031_RS02050	BV11031_RS02050	hypothetical protein
NZ_CP026362.1	377388	377696	+	CDS	gene	BV11031_RS02055	BV11031_RS02055	hypothetical protein
NZ_CP026362.1	377701	381348	+	CDS	gene	BV11031_RS02060	BV11031_RS02060	tail tape measure protein
NZ_CP026362.1	381345	382109	+	CDS	gene	BV11031_RS02065	BV11031_RS02065	phage tail family protein
NZ_CP026362.1	382122	385472	+	CDS	gene	BV11031_RS02070	BV11031_RS02070	phage tail protein
NZ_CP026362.1	385487	385879	+	CDS	gene	BV11031_RS02075	BV11031_RS02075	hypothetical protein
NZ_CP026362.1	386014	386184	+	CDS	gene	BV11031_RS02080	BV11031_RS02080	hypothetical protein
NZ_CP026362.1	386195	386452	+	CDS	gene	BV11031_RS02085	BV11031_RS02085	hypothetical protein
NZ_CP026362.1	386540	386809	+	CDS	gene	BV11031_RS02090	BV11031_RS02090	hemolysin XhlA family protein
NZ_CP026362.1	386825	387088	+	CDS	gene	BV11031_RS02095	BV11031_RS02095	phage holin
NZ_CP026362.1	387141	387962	+	CDS	gene	BV11031_RS02100	BV11031_RS02100	N-acetylmuramoyl-L-alanine amidase
NZ_CP026362.1	388082	388471	+	CDS	pseudogene	BV11031_RS02105	BV11031_RS02105	hypothetical protein
NZ_CP026362.1	388523	389062	+	CDS	gene	BV11031_RS02110	BV11031_RS02110	HNH endonuclease
NZ_CP026362.1	389081	389635	+	CDS	gene	BV11031_RS02115	BV11031_RS02115	SMI1/KNR4 family protein
NZ_CP026362.1	389766	389909	+	CDS	gene	BV11031_RS22600	BV11031_RS22600	hypothetical protein
NZ_CP026362.1	389938	390180	+	CDS	gene	BV11031_RS02120	BV11031_RS02120	hypothetical protein
NZ_CP026362.1	390158	390388	+	CDS	gene	BV11031_RS02125	BV11031_RS02125	DNA-binding protein
NZ_CP026362.1	390767	391408	+	CDS	gene	BV11031_RS02130	BV11031_RS02130	DUF4065 domain-containing protein
NZ_CP026362.1	391392	391829	+	CDS	gene	BV11031_RS02135	BV11031_RS02135	type II toxin-antitoxin system PemK/MazF family toxin
NZ_CP026362.1	391872	392213	-	CDS	gene	BV11031_RS02140	BV11031_RS02140	YolD-like family protein
NZ_CP026362.1	392924	394459	+	CDS	gene	BV11031_RS02145	BV11031_RS02145	MFS transporter
NZ_CP026362.1	394605	395453	+	CDS	gene	BV11031_RS02150	BV11031_RS02150	glucosaminidase domain-containing protein
NZ_CP026362.1	395562	395825	+	CDS	gene	BV11031_RS02155	BV11031_RS02155	membrane protein
NZ_CP026362.1	395860	397197	-	CDS	gene	BV11031_RS02160	BV11031_RS02160	TrkH family potassium uptake protein
NZ_CP026362.1	397204	397872	-	CDS	gene	ktrA	BV11031_RS02165	potassium uptake protein KtrA
NZ_CP026362.1	398498	399043	-	CDS	gene	bslA	BV11031_RS02175	biofilm-surface layer protein BslA
NZ_CP026362.1	399250	399792	-	CDS	gene	BV11031_RS02180	BV11031_RS02180	GbsR/MarR family transcriptional regulator
NZ_CP026362.1	399991	401463	+	CDS	gene	betB	BV11031_RS02185	betaine-aldehyde dehydrogenase
NZ_CP026362.1	401480	402688	+	CDS	gene	gbsB	BV11031_RS02190	choline dehydrogenase
NZ_CP026362.1	402777	403354	+	CDS	pseudogene	BV11031_RS02195	BV11031_RS02195	MOSC domain-containing protein
NZ_CP026362.1	403359	403847	-	CDS	gene	BV11031_RS02200	BV11031_RS02200	DinB family protein
NZ_CP026362.1	404017	404541	+	CDS	gene	BV11031_RS02205	BV11031_RS02205	NfeD family protein
NZ_CP026362.1	404560	406095	+	CDS	gene	floT	BV11031_RS02210	flotillin lipid rafts scaffold protein FloT
NZ_CP026362.1	406113	406634	+	CDS	gene	BV11031_RS02215	BV11031_RS02215	GNAT family N-acetyltransferase
NZ_CP026362.1	406677	407255	-	CDS	gene	thiT	BV11031_RS02220	energy-coupled thiamine transporter ThiT
NZ_CP026362.1	407919	409471	+	exon	rRNA	BV11031_RS02225	BV11031_RS02225	16S ribosomal RNA
NZ_CP026362.1	409638	412570	+	exon	rRNA	BV11031_RS02230	BV11031_RS02230	23S ribosomal RNA
NZ_CP026362.1	412694	412809	+	exon	rRNA	rrf	BV11031_RS02235	5S ribosomal RNA
NZ_CP026362.1	412832	412907	+	exon	tRNA	BV11031_RS02240	BV11031_RS02240	tRNA-Val
NZ_CP026362.1	412940	413015	+	exon	tRNA	BV11031_RS02245	BV11031_RS02245	tRNA-Thr
NZ_CP026362.1	413053	413128	+	exon	tRNA	BV11031_RS02250	BV11031_RS02250	tRNA-Lys
NZ_CP026362.1	413139	413225	+	exon	tRNA	BV11031_RS02255	BV11031_RS02255	tRNA-Leu
NZ_CP026362.1	413231	413305	+	exon	tRNA	BV11031_RS02260	BV11031_RS02260	tRNA-Gly
NZ_CP026362.1	413320	413405	+	exon	tRNA	BV11031_RS02265	BV11031_RS02265	tRNA-Leu
NZ_CP026362.1	413415	413491	+	exon	tRNA	BV11031_RS02270	BV11031_RS02270	tRNA-Arg
